id	ques
9688103b-33f9-4b1d-bef7-238a848783f7	什么叫使动用法使动用法是什么意思使动用法应该应用于哪些地方能举几个例子吗
96896da5-4a2b-4d79-8a72-54138d28892e	文言文第10题能帮我分析一下这道题嘛就是哪些是得分要点怎么答这类的题目然后答案都是从文章的哪些地方找到的
968ad3c5-c0f4-4dcb-b73a-683dfd210d19	作品当归为什么获奖作品的获奖原因
968c9d9c-56f8-467a-a753-1e645ffe2b3e	根据主题提出问题从主题的角度提出一个问题的讲解
968f7206-91b0-459d-9a16-2bd8a737c60e	蒹葭的主题如何理解蒹葭的主题思想
96936e37-c29e-4c39-8e31-048ddb4e3aa4	议论文论据论据该怎么描述从哪方面找
96945dc4-cadc-4eae-8278-334af822f664	文言文如何复习总是很多变
9694b7a4-0371-4476-96ff-1958a50db2e3	用简练的语言概括一件小事的起因和结果一件小事鲁迅的
96954924-83ac-4f92-ada1-2efbb73f08fd	中心大意讲一下渔家傲秋思的中心大意
9696e4bb-8d0b-4434-8386-5fb3afb67f3a	适应性测试大作文感觉写的不是特别好希望可以指导一下说一下写作的方法啥的
9697e220-a0ba-4ec7-a597-8c1f7839bd3d	获取表格信息如何获取表格信息希望可以给出此题答案
9699b558-681d-4431-a466-188373886ec1	语文综合探究11课台阶第五题求帮助
969b04e4-083e-42d6-97fa-9f24dbed3a19	大作文得分考场可以得多少分呢一个说30分我有点怀疑我写的跑题了这么低分
969b2249-7784-4f18-b2e9-bd5bb415375f	笔顺的问题不好区分详细一点
969ba304-76b8-4cde-b8f6-a9490068fb9c	白雪歌送武判官归京10运用互文的手法通过对军中将领的用物描写反应边塞八月奇寒无比的句子是11白雪歌送武判官归京运用互文的修辞手法以种种反常的情形写边塞的寒冷的诗句是12岑参白雪歌送武判官归京中两句用夸张手法描绘了边塞沙漠奇寒彤云密布的景象
969c8f99-29f0-4b5d-a148-8731d73f86de	西游记68到71主要内容
96a3e714-3d01-4886-b4a6-73408448f26a	检查一下13题为了解开是写中国共产党人究竟是什么样的人还是写苏区和红军的存在
96a4e422-0860-4bcb-86a9-afd710c1d7c2	茅屋为秋风所破歌提到茅屋为秋风所破歌的最后一句吾庐独破受冻死亦足的这种精神还可以联想到哪些人物和感人世界和经典名言
96a6ffb0-049e-45ab-90e9-ea6560225ff9	论证人的价值在于承担社会的责任和对社会的奉献应该怎么去建立人的价值与社会责任贡献之间的关系怎样能把这个论点论证的使人信服希望给出一些例子和技巧写一小段道理论证让我学习一下
96a6ffb0-049e-45ab-90e9-ea6560225ff9	论证人的价值在于承担社会的责任和对社会的奉献应该怎么去建立人的价值与社会责任贡献之间的关系怎样能把这个论点论证的使人信服希望给出一些例子和技巧写一小段道理论证让我学习一下
96a6ffb0-049e-45ab-90e9-ea6560225ff9	论证人的价值在于承担社会的责任和对社会的奉献应该怎么去建立人的价值与社会责任贡献之间的关系怎样能把这个论点论证的使人信服希望给出一些例子和技巧写一小段道理论证让我学习一下
96a8d45d-a4e1-4935-bf37-48b75c8d3576	文言文赏析曹刿论战中曹刿的人物形象
96a9e6fa-6884-4bc3-a59d-35d7e1b84797	绿作者是如何描写梅雨潭的绿的
96ac470b-191c-43f0-a9a6-2790e4e499af	红星照耀中国第一篇作者一路遇到的人和事
96ac7678-ba13-4cb8-949d-5687f7314c16	这道题真的很难耐心解答包括讲一下以后碰到这种题该怎么做
96acecfb-bb8e-4f39-9456-3cc93fdd24f1	简述钗黛互吐剖心语的情节
96ae38d1-d166-433b-8d0c-7e336e257c64	关于爱莲说爱莲说作者想表达的情感是什么
96aec420-dbba-405c-8003-27e8e5227b08	非连问题第三题不是很会3
96aed6eb-8b7a-45ad-9637-11b4b62a9a41	修改病句解题思路第一道题
96b0b393-d5b5-4d5e-88e3-24ccdd8ff992	单首古诗的提麻烦您在帮我看一道题
96b10e13-c65f-43e8-9ecc-befa23cb8da4	古文翻译与理解指出所有错误并改正
96b16f6d-236b-4661-8e06-8600a32a3a55	虽有佳肴告诉我一下虽有佳肴的词意句意了
96b373d9-15b6-4084-8d2c-034740b25cb8	谁发明的作业谁能告诉我谁发明了作业吗
96b42e8d-0524-4eea-9d45-7e151bacc837	语文作文练习写一张关于竹子的片段不少于200字注意语句的连贯顺畅
96b79f1b-d949-4e3b-b64a-b32a6b5c0b90	以致敬为题的作文联系当下有哪写角度求几个示范段落
96b87b16-9744-449f-b23a-73923bcacde1	急急急急急急急希望可以给我讲明白少年风采作文提纲
96b8febe-c36e-4dba-8cef-806b9482a046	我又来要古诗词了古诗词推荐的
96b9f41c-f0ac-4550-97e1-56997d647f51	标点符号练习答案不确定检查错的题详细讲解
96babd76-e494-4970-aa7a-0a55ae10bb39	对联上联是一介书生九年同窗同甘共苦自己写的下联是
96bb3fb2-bc08-44d9-998f-9b668d3c0f11	语文基础题麻烦看看是否正确
96bbf953-7a1d-4e94-bd97-acd2dec8a7ea	议论文选择题选择题不懂分析一下三个选项
96bcead0-42e4-4860-87e2-13e4a5b54874	最后一次讲演如何理解前脚跨出大门后脚就不准备再跨进大门这句话结合全文
96bddf03-bf21-40d5-80ef-1b7d81133ad4	非连续星阅读非连续性阅读
96bedb8d-fa24-402c-853d-25230f7317d0	作文的问题麻烦帮我我的作文有什么瑕疵
96c36cfd-b6c3-44b4-bbda-daed43652cc8	朝花夕拾藤野先生给鲁迅的影响是什么
96c5754d-a765-42bc-b687-f2a4ca3d59ef	散文阅读打卡今天是舍我其谁您帮我判一下
96c8527e-4989-4c90-bfb0-7dd8234f8212	帮我细致讲讲这几道题不太会
96c8b097-96c2-4b46-a794-9aff0ce84f72	以这里的美你看句式写三句排比来赞美桃花源不要脱离原文
96cbde23-6327-4767-91a1-556ba4bc43eb	基础运用题问一下这道题怎么做
96cc19f4-a79d-4774-a84a-0dc90dacd21e	写一种你熟悉的小动物生动的写出它的的特点
96cc346b-8cea-47fa-80f1-4bb1ad74fe01	语文诗歌创作深切哀悼感怀清明诗歌创作要求查阅资料回顾疫情以来的最美逆行者的英雄事迹或全国抗疫期间感人事件抓住最触动你的那一个场景一个人一句话等找好切入点完成诗歌创作题目自拟古体诗现代诗不限表达真情实感思想积极向上字数不超过20行
96cc7668-8500-47dd-8ce0-55af78c7c14b	对于散步这篇文章主旨你可以有哪些理解
96d0dcb3-adad-4a2b-9a10-926c3c7e0a99	最常用的书体和他的特点
96d2945a-bae4-484d-a28e-e96d946cfac9	这些题有些难写比较难写
96d5578b-7075-4ee9-ab21-08a583363cd4	哪位翻译一下哪位可以给我翻译一下了
96d5c195-69ae-4ebb-a2ac-193ab0a4a25b	麻烦帮我讲一下这道题
96d74347-0043-4d3f-9abc-55b01e187a76	红岩30章内容概括和感悟
96d87426-8d24-4111-9c07-62c3ef68dae3	子就这种非连续文本阅读吧就是点老找不好今天这个阅读才得了五六分让改了又改哎
96db32a0-ed4e-45d6-a28a-f08c9b155b69	海底两万里的主要内容及人物性格不明白希望祥细解答
96db4bdf-79b1-46dc-859f-e6711bde2460	第五题第12题第13题帮我解释一下顺便帮我看看我11题写的对不对了
96ded7e5-9e37-415e-937f-a849c880515b	猪八戒的八戒两字含义猪八戒的变化本领和被贬地点猪八戒的八戒两个字含义猪八戒的变化本领和被贬地点
96e00f9a-056a-45e9-8e21-7997493a699d	莫顿亨特写走一步再走一步时的背景资料
96e5b982-0290-4636-bfae-5bcbcc13f646	木兰诗中写战地艰难的是哪句话
96e634cd-08ad-4794-b555-af05be0d3830	这些题拿不准这些题没把握帮助解决
96e6e323-41c5-404b-b50d-580699fd3e8b	语文爱莲说主要表达的是什么
96eb5075-1a80-40a6-939c-d0569cb1a08f	作文题目不要轻易说不选材拿切土豆丝练手以便更好地炒蒜黄如何刻画细节不要轻易说不以情亲情动人
96eb7903-5310-41be-9eee-15dd11d4fca7	中国画真让我着迷让改一下我不知道应该改哪里要求要改不低于三处100字
96ed3e6e-1111-4cf1-b81b-5f3a2e4ee1be	红岩可以给出红岩的练习题和答案吗
96f3b848-0c38-4b29-b995-453b6e2d3034	名人名言急需需要一句老舍对北京秋天的评价
96f5f2bd-0a3a-4a83-b22d-b3873b33c9a7	出师表的主要内容大致概括即可
96fc3413-d756-4904-8263-7dcbc4c7d686	文言文帮我看看深色字体的翻译帮我翻译一下
96fd6d88-6253-4ede-86bb-73ebfbc638ec	名著阅读题水浒传中的兄弟情义都有哪些举几个例子
96fda7ef-6b31-45ae-91d0-024f9da70a13	如何做解题思路名著阅读我这道名著阅读题我想向您教教麻烦帮我说一说答题的思路指导指导向这种题有什么答题技巧然后再麻烦您给我判判我写的答案
96ff90a7-4d25-4ad8-b1c0-dc3a2fcd7732	找一找看看还有没有别的说明方法越多越好内容较多麻烦了
9706d502-87d1-45b2-92d8-22afd71c841f	帮我写出这个题这个题怎么写把春中所有运用的比喻句排比句拟人句都写出来并且写出了什么和表达了什么像图片中的那样写写出三至七段的所有的修辞方法
970c86e2-2d25-4f01-a6ee-281b9f79f2df	指出问题并提出修改意见以及字数方面的问题详细我的疑问指出文章的问题并指出修改意见同时我这个文字是超了200字了在哪些地方可以做删减并且提出一下如何在微写作当中在200字的字数限定之内充分表达出题目要求哪些是可以省去的
970f4e05-f7c9-4e69-8f5d-00942383ec99	西游记第17回第18回分别主要写了什么
970f6c49-c878-4c6b-b01f-a59b51de564a	文言文阅读除10题以外的所有题望解答
9711bb57-d658-493f-b31f-748e956ec6bb	儒林外史读完儒林外史你喜欢杜少卿其人吗为什么
9715790e-49bf-4a8b-bf1f-a51d8a596cf0	检查一下这两道题的对错
971603bf-a6c8-46fd-bd5c-151a20f5ea1e	词语的词性帮我解释一下什么是数词量词代词
971749aa-3a0e-43ec-a057-0f42d8c11bc2	红岩的主要内容100字
9717a2cf-7d40-4d3b-bf9c-2e5205ba5700	白雪歌送武判官归京中有散入珠帘湿罗幕狐裘不暖锦衾薄这句话表达的意思我不明白
971e0df0-69f2-4b86-a5a1-14a7be615018	22和24是什么为什么拜托拜托
97218255-b33a-45ad-9c83-c7f10d9ae0a8	小石潭记理解求解答三1
97243df4-71cd-47a0-a521-06109468e494	作业写随笔我还是不知道怎么写6700字的作文
9724f46c-ba4a-4498-a444-868e299fe08f	元代知识问答元曲四大家和元剧四大家分别有谁
972824fe-e1f9-4b29-989d-c5ab6b15f901	语句的表达效果帮我分析一下项选的对吗
972a7714-42b7-4c62-b836-7742ce459ca5	智取生辰纲小说围绕着生辰纲的争夺采取了明暗结合的双线结构这样安排有什么好处
972b7c3a-1218-4936-8429-257a4ffffe02	文章内容理解不必说也不必说单是中哪个内容是强调的重点前两个不必说在表达上有什么作用
972ed9b1-dbdd-4e49-838b-029014a5ac90	有关呐喊的改错希望具体简洁一点
9730a39a-74d3-436a-931c-701212465f1f	钱塘湖春行阅读题订正答案要求答案完整准确无关题意作答不予采纳标清题号
97314521-f107-4cd4-af59-056414364d5d	符号相反而绝对值相等的两个数互为相反数对不对啊
9732199f-0caf-4650-bbd2-cd1d279cd78b	出师表问出师表是诸葛亮什么时候写的又为何宫中府中俱为一体
973a8236-638b-459a-9dea-2d1e676b9fea	有关作文构思致敬疫情中的事有没有好的新颖的小题材麻烦想一想我实在想不出来了啦
973b14e8-7068-4ca5-9040-cd7235e50be8	800字记叙类作文以根深叶茂为题范文
973c8b42-8eb1-4e0d-8819-b04070023685	水浒传第13回主要内容
9741f02f-11f8-4636-9087-d5a668ae6584	有朋自远方来语文学案
9742112d-0636-42d8-95b6-48cbd51729cf	爱莲说给我们的启示是什么
974295a3-a2e5-4e3f-8fd3-9bf722b242df	外面的世界很温暖满分作文外面的世界很温暖的范文吗600字
97457593-d208-4b49-9315-59c0b8494846	书法选择题订正答案要求答案完整准确无关题意作答不予采纳标清题号
9749b4d2-9a80-4269-b6fa-2679025746aa	这道题真的很难耐心解答包括讲一下以后碰到这种题该怎么做
974b0104-de99-496c-b160-ae3273b87ae6	十五从军征表达作者怎样的情感
974c78d6-825c-4c64-9cf8-88c1ba17c15f	怎么记住文言文还能流利的背出来我对文言文背诵没希望
97535bfa-49b4-4d28-a0d3-6a8b0430a216	出师表赏析出师表中心思想及赏析
975c631d-81fb-4d78-a78f-d7aff4240340	海底两万里第十六章主要内容和感想
975d1da5-e9ef-44dc-9dd5-21add3dfd0fa	思维导图醉翁亭记思维导图
975fb8a2-b988-4064-98fc-05c388538201	西游记71回73回75回的赏析不是主要内容
97604b02-43b2-4c6a-a286-d94d2af04a64	评价帮我评价一下这三篇作文尽量评优点
9760608c-0cf8-43d3-b92b-ae2510e68bb5	潞河加好友潞河的加个好友
9761da28-1e73-41d4-95bf-be3860dd7877	关于古诗描写就是关于扩充古诗画面
97623d75-93a7-44e3-a627-47762a5bfaac	作文批改写了篇作文您帮我看下作文提些意见
9768aacc-ccaa-409e-9d82-1e28883ac4f7	名著类微写作我写的可以吗您给评一下分数和问题
976a9366-ee4b-45b7-a700-719baff1dce5	文言文解词34不太确定对不对
976b2963-66c9-45ea-88e6-b72dddfb8572	我的问题动宾和补充短语的区别是什么
976d7b00-4345-4861-984f-e9995474623f	温暖的什么作文关于温暖的什么作文咋写
9771c1d8-3463-402c-9e1b-e84d7e68c01b	白雪歌送武判官归京和白二字如何分析
9772ec1f-62ef-4833-bff8-0e96e70466e1	如何描写诗歌中的画面
97750485-c3c7-4efe-ba77-882f63ccacbf	扁鹊见蔡桓公扁鹊第一次进见时立有间最后进见时望桓侯而还走两次的表现有所不同为什么
97767e33-65e4-44d5-bf68-36183226476d	陈涉世家一在这里解答即可写出过程
9776e0cc-a48b-43f0-8055-c0b30ead0944	基础知识答案不确定检查错的题详细讲解
977cb092-af89-40e7-9748-7370806f530b	作文看看哪些地方需要修改
977ded0a-a27d-4d08-b3d0-46a09f596492	阅读能力不足阅读理解不怎么好怎么样才能提高
977e9b37-1013-43a1-aa8e-85b304569b93	我想问一下这道题没什么不是而是
97801b92-591d-4734-a2d6-2bab7131116c	南乡子登京口北固亭有怀怀古诗是什么意思选项错在何处
9781cd59-b4da-4c28-a0cb-5a641a9968b2	黄鹤楼简要分析诗人的感情是如何变化的详细些
9784a2d0-b33c-44cb-ada6-aae308a517d1	有今年高考的满分作文吗想看看
9784dc75-8bbd-419b-822f-121daaff8e93	小作文知识点写名著中对一个人的看法的时候如何紧扣有内在逻辑的严密性
97861427-eeb0-4163-b052-b47659d0f0cc	周亚夫军细柳愚公移山两篇文言文中的重点实词虚词
97874656-cdfa-49f2-895f-56d3c2ab4ef2	大自然的语言关于说明文的一些知识
978774dd-b8d0-4612-b969-cd65a2793c54	李清照渔家傲主旨李清照的渔家傲主旨是什么
978973d0-c459-444f-b155-490d707ec6d8	急急急急急急帮我检查一下哪里有错误
978aab3c-4040-4dd4-81f6-186bb1de0f95	昆虫记第29章朗格多克蝎启示
978bf85a-973f-4c47-a880-11980fe6ea3c	现代文语言赏析我一直都不知道她的病情到了那步田地一直什么情感
9790f99b-97c7-4827-925f-7d92e193d544	解答结合名著谈谈你对家国情怀更体现为一种时代责任的理解
97968e99-91b6-4af6-8c23-b6b604e45e05	社戏问题社戏的后面课后的第四题体会作者心里
9796f42d-1777-4602-85f8-48a6902d7f5b	红楼梦的人物关系解答
97994b9c-2084-4be8-8826-b7816de23112	解答一下鲁冰逊漂流记的解答题
979db26a-2940-4da5-aa07-fc5ffbe148c8	过年好嗷这个六题麻烦您帮我解答一下
97a340bb-2669-48cf-a50f-61aae091b3aa	阅读理解题用简洁的语言概括敲雪的内容
97a3ffaf-010a-4b00-8c43-bc639afcd2a7	我想要我想要知道我的答案的对错就是判一下下尤其19题就是可以判一下的嘛我枯了
97a73343-c884-4489-a753-df71f5bdd705	傅雷家书问题结合具体事例谈谈你对傅聪的认识
97a777ae-a349-4b0a-ace8-428e972ffa2f	一道解答题草书的特点四字词语四个
97a7878e-91ba-4bf5-acc5-d6a15573e725	修改病句选择这道题求讲解
97abb5b9-dc17-4e0d-97e1-3bcbcfb938c7	语文苏州园林7个特点的说明方法
97ac40b0-10cf-4ec4-8729-9c94c7248660	指导改进对联主题不变
97af56b5-8343-4a16-a9b0-a667b0d488bf	一词多义词文言文一词多义
97b4cd57-8441-4e66-ab14-87f250a5b3d0	结合原诗具体内容分别谈谈作者是如何借笛来表达自己思想感情春夜洛城闻笛夜上受降城闻笛
97b4f5b0-9322-43fa-9f8e-a67c046adb74	语文对联题这个题怎么写怎么选择啊
97baf03a-c0ae-4091-a7a5-93f33961881f	词语的理解与运用专项练习词语的理解与运用
97bd7e62-76b5-4132-98cb-c3b9bcf92b51	银河帝国1基地银河帝国一基地里边的主要人物及其特点
97c21834-62d7-419d-ae00-25bc632ba23b	出计算题十道要有答案
97c4adbc-353d-4d5d-bd24-f62e9f1d3f40	钢铁是怎样炼成的的问题1分析佛茹霞的性格和悲剧命运2分析阿尔焦姆的性格特点3根据第二章内容分析保尔的革命火花是如何燃起的
97c6fd29-8242-4fc6-b528-e257ba67657d	看下写一张肖像作文200字即可
97cb3f86-7295-4067-9fae-0422d57222af	善良的种子作文思路每个人的良心都是一粒善良的种子或许你没有财富无法做慈善但你可以去做一粒善良的种子把爱孕育让爱开花这些种子会让世界阳光明媚花团锦簇以善良的种子为题写一篇文章文体不限
97cdf415-917c-4c47-b824-50173919ca93	对对联求求上联大运河千帆竞渡享誉世界下联燃灯塔彰显通州神韵万古流芳
97d082aa-4f29-466f-8700-9300728d397b	海底两万里第23章强迫睡眠内容概括感受
97d1b238-a08e-4beb-8e6f-9b2fceba69aa	卒获有所闻的闻是听说有名望使听到还是听到解答一下
97d4333a-697f-4831-a2b7-82d94a0db424	鲁迅的文常是什么告诉我一下
97d527ba-6a07-4cf3-8095-aa20beee8d71	字体字体我选的错了为什么选
97d66b93-2b1b-4bdc-95b2-e77d2dc6ed1b	下面的句子描写的是什么画面我寄愁心与明月随风直到夜郎西
97d6ab77-2658-4834-9998-58fc0664a9ea	阿长与山海经中阿长的事件哪些是详写哪些是略写
97d85315-0c50-4086-9902-95dee02e1eb0	这三部作品是巴尔扎克写的吗还可以解答一下
97d913ef-a42e-4615-bf7f-824e193954aa	翻译的题目要求的意思
97dddd6e-9544-4fd4-86f8-f3e240c5a112	名著诸葛亮有什么好的精神品质
97dde477-9a1a-486b-868c-4e51792dd7a6	电压表和电流表应该怎样接在电路中
97e0d83d-999a-4b53-b218-991474e3d147	语文语文语文晚清名臣曾国藩在遭遇困境时曾说坚其志苦其心勤其力事无大小必有所成从你读过的两部名著中分别选取一个人物结合相关内容谈谈你对这句话的理解
97e166e1-b360-4b82-a469-139ff08280ce	颁奖词怎么写抗击疫情的颁奖词希望例子多点
97e185a5-b948-4843-93aa-6a02f0ec3d46	记叙文练习不知道如何去解决这个问题
97e19759-fec6-46bf-8ae1-7f9b9599b859	关于名著阅读的问题解答一下
97e210fe-4c1c-4603-882a-1a4d2553d78b	语文选择题看看详细讲解
97e3a05c-c8ce-48db-b0a4-f840b0ca6935	关于苏轼的问题苏轼一生都喜欢吃什么
97e501a4-dbed-42fa-a2dc-b3718e6c5ef5	三国演义第86回概括
97e5c37a-6df8-4d25-8eaf-4c5baa43a783	作文考场作文写人记事应该怎么又快又高质量的写完
97e67e3f-c299-496c-8a50-22be7cb18745	总结水浒传中杨志失败的原因
97e6ca01-72c4-42f8-8f32-8f344265bc41	血液流经肾脏后发生的变化
97e8a57e-e6ff-4333-bf91-0486546b32db	您答中书书的写作背景是什么呀
97eaa1ca-d6ed-467c-9ba6-faf600dceba0	骆驼祥子这段用了什么描写手法写出了什么
97eb2266-9b10-423d-8900-59f54ac0b1ca	谜语人离其位心别愁打一节气
97f348e7-5d9d-487c-8e26-fb066bd5b79e	传统文化类麻烦给予解答
97f4ddc8-6f96-4091-b020-9a583c67b7f1	2020年的春天作文怎么写怎样写才能表达情感
97f59d3a-1fd3-40b6-a60d-d16a8d621cb6	最后一次讲演这个表格
97fcfca8-7908-4e5e-a579-87510d76aa04	登飞来峰练习题您帮我检查一下您
97ff322b-d7a5-4c16-86f3-9e32626a5868	拟考作文批改麻烦帮我这篇文章立意结构还有议论方式还有什么需要改进的
97ffe9a5-cbaf-454c-a619-1a69c7e5353f	昆虫记第一章荒石园的昆虫外形和习性
98001f10-eeb6-4774-936e-0f6a5229f2e5	十五从军征我想问一下十五从军征的主旨
9802eef4-cbe8-443a-babe-dd16c09e9578	傅雷家书的人物情节主旨人物形象傅雷家书的梳理有现成的么
9802fccb-d94c-4c3c-b231-4b797e07281b	这道题怎么做解答第二张照片中的括号二和括号三
9807f630-52fe-4e63-8c2b-d94f2ba0691f	动物笑谈思维导图怎能写
9809c985-7b70-4616-8631-371813f18622	你是我心中最亮的星700字内容是要写在我遇到困难的时候他帮助我还有成绩下降时他帮我提升成绩相关的可以写成长类情感类励志类开头要倒叙和睹目思人经过要有插叙我是配角你是主角星起到指引引领的作用要详写你对我的引领和指引写人作文
9818728d-098b-418a-800b-369f0f7f5fbe	作文的写法作文怎么样才能写好主要注重哪些点
9818930e-4b3d-4305-9d68-e2ebd336a340	麻烦讲一下第六题第一个空为什么要用逗号不能用句号
981ab754-b999-40f8-8e52-b32adc96d9d8	西游记第62回63回主要内容
981fd3b6-79de-465e-aba8-a048ca468026	七年级上册全品上的题求大神两道还没学到哪里非常懵
982012d0-db32-4092-b7ee-da50546bea7f	是故无贵无贱无长无少这里的无为什么是连词的意思
98210f2e-7729-4aaa-851b-24184c8a252b	最后的汉字看拼音写汉字
9822a40f-adc0-4df4-ae45-be955de13486	初中语文题初中语文木兰诗问题
98277e4f-3708-4ffe-b4ff-df3628af296b	小石潭记全文表达了作者哪些思想感情如何体现
982b994f-0345-49d5-93b4-156410acdf56	诗歌鉴赏张诗这里要表达的是什么样一种感情
982e0ab9-5e41-4aef-bd6a-3e9c12fe5a51	醉翁亭记表达了欧阳修怎样的情感
983457c5-1058-49dc-885e-a37bbf0a2d16	解答出师表知识点归纳
9838f05a-7423-4604-8fb3-42d42caa6a36	写歌的我问一下怎么写歌呀
983b454a-9fc0-49ba-a67a-11ccfc2a6850	论语子曰里仁为美择处不仁焉得知何意思
983cfea4-85aa-4cad-9fe8-00e08bae3c15	不知道怎么改不知道能怎么改给些更改意见或者麻烦找个好一点的例文
9840016b-4a2e-4796-8838-0b46d8360e8e	有议论文阅读的知识点吗急用
98436bb4-9344-400e-b60d-fa2ba3a81426	修守战之具修修筑对吗
98443306-51a6-445f-8540-ac5035259aeb	学案练习题帮我学习过程第二题学习检测题
984622fb-a9cd-4862-9e94-c2d56caf1ec3	抗击疫情明理守德的作文880字怎么写
984964f2-e3fb-49a6-8e58-1f282993470f	虽有佳肴和大道之行也体现了作者怎样的思想感情
9849ee9c-14ee-4109-9ab2-faa9fa7369be	素养照片上的题目希望大家能解答一下
984ad4d6-9263-4dce-addf-0bb25ceac8a4	大自然的语言写每个因素要找一个例子
984bca15-3e7c-486c-b298-e24f9de04e5b	想象类作文题目二应该怎么写呢
9854458b-2afb-4bce-949e-6160ad8168da	钢铁是怎样炼成的钢铁是怎样练成的中有四个阶段阶段的主要事件是什么总共有17个事件
985b5960-7395-4a93-8ce1-82cd76024953	张旭的草书有什么特点如何评价张草如题如题如题如题
985c2008-9d98-4327-9c54-351f8ddc0189	西游记8586回主要内容1西85回唐僧给灭法国改名为什么分瓣梅花计指的是什么2西86回妖怪住在什么山什么洞先锋是什么变的妖精老怪是什么变的妖精
985e7e73-fe9f-4af3-9b66-45ddb4674c60	素养照片上的题目希望大家能解答一下
9862585a-45d5-466e-b203-3b1555f2d376	12题做求详细解题思路
9863c40c-4bf0-4d0f-afcc-100180bef9c4	文言文实词意思夙尔在文言文中的意思
986690f8-be53-434c-90a5-eefccb721d3a	雁门太守行中形容战事紧张烘托了气氛的句子
986b89aa-f27e-4d2c-9832-d987cc4910fb	残疾人作文怎么写能给我一篇例文吗想知道怎么写
98700ca3-2dbb-4e42-b9ea-fe17a7c9c5ce	作文题目是成长600字内容不是关于学习的也不要网上找的我看了网上的作文都不怎么好怎么写
9871b6c7-240b-4b0d-8db6-33b35211b123	名著名著水浒传主要讲述的是什么故事
9871dc9a-3ac6-4ae5-b36b-6a436f222548	水浒传鲁智深林冲二人的绰号和性格通过事例说明
98738600-88d2-417e-8c73-4f0d8078fff1	议论文家国情怀的事例语文议论文家国情怀的事例古今中外不少于十个
9875922d-b08b-4d14-a2ae-b12889790a38	红星照耀中国里作者所刻画的人物罗列出来并写出几个人物精彩的描写
9875c3b5-2135-48bc-89af-f8b08e84d52f	求帮一下类似的题做过了再次感麻烦了
98768d87-1ba3-4683-9450-19ef2b8e4241	作文在疫情中从网课从身边的人与事学习到的一切都包含着治愈和希望值得细心感受可以帮帮我想一个材料吗暂时想不出来什么新颖的事情
9877d9b1-412a-4ce9-9240-513058e8cc63	问一下河中石兽的意思
9878cb8d-2d2f-4700-bfa8-8840c82f7ed0	桃花源记主要讲了什么中心思想是啥
987adaca-a3cb-4e2a-87e2-43f873d74a2b	将下面6个句子按恰当的顺序填入横线处只填序号紫禁城位于北京的中心什刹海位于紫禁城的西北面那里是娱乐休闲的好去处亭台顶上盖有色彩灿烂的瓦背后是景山还可以看到附近的鼓楼周围绕有城壕与金色瓦顶的墙垣由景山可以看到北京的中轴山上共有五座亭台
987d909b-a811-4268-b30c-cf7aa37c9f73	论语的学习论语里仁第二则到第七则的原文译文和理解
98805f27-5e05-4581-afb3-c7998b31abac	阅读帮我看看18题内容情感语言手法分别怎么写不要期中一方面全要
988077a5-398d-41be-bf3a-fc63790d4129	曹刿论战中表现曹刿哪两种思想
988174a9-b6df-4c37-a573-04942b6ac536	继续发我继续来分享笔记啦希望对大家有用赞我呀
98855b5e-eeb3-4328-b581-d824c4f5bbcf	红星照耀中国阅读测试1617题简单点大概100或200字左右
98889f7c-6584-4099-8db6-35a0d458957a	比喻句和拟人句怎么定义怎么区分最好有例子
98890935-3ca6-43bb-ab7f-b1b09292704f	说明文阅读不知道答的对不对如果有不对指点一下
988aa830-ccba-413f-b970-23f3aba1e2e2	伟大的悲剧第五六七题
988ca329-580c-4067-a8d8-a97d8a2b8846	三国演义第82回83回各300字概括
988ce372-11fc-4905-bd98-ff956866f590	基础运用选择题求详细解题过程
988f0e98-fa3b-4cd5-aef4-7e6ff010f294	以体验为题写一篇作文作文须是学校组织的活动例如社会大课堂社会实践孝亲敬老等活动范文
988ff5cf-1365-4dab-bea4-ccf3266fa971	完全平方公式问这道题怎么做
989196ba-65d2-446d-a3cd-99bee1093acd	狼的问题吗狼的第二段的重点是什么意思
9894d754-aae3-4c2e-8d0f-350688950fee	急急急刘慈欣水滴急急急将水滴缩写成科幻小故事要求1内容具体语言顺畅2字数在200
98965832-1ed4-4439-b1ea-4f5078204865	仿示例语文作业示例感人的形象忠心报国的英雄苏轼感人的情境虽年事已高但仍带领随从雄姿英发地打猎老夫平冈仍希望得到朝廷重用报效国家持节冯唐
9896e4d3-0b6c-4be4-a9b2-24d3131d4898	海底两万里的知识不太会指点
989a6bc7-2bf9-45ba-9a8a-e4f048f24cb8	议论文修改中可以拿到多少分
989bb46a-bff5-48bb-b9d9-ab4103c4b45e	登勃朗峰作者的行踪和作者的角度
989f676a-376b-4613-acec-bc89893c4fd3	解答猪八戒虽然贪吃好睡滑稽荒唐但有时也很勇敢简述一个能表现猪八戒勇敢的故事情节
98a654ca-1bd1-4ae7-807c-a06892c6493e	问怎么写好一篇高分作文关于写身边的榜样人物每个人身边都有榜样她或许是你的你的同学你的朋友你身边有这样的人吗
98a7926f-8925-4015-9335-2a00013ad62e	这道题不知道怎么答第五题这道题不知道怎么答不认识书法作家
98a8732e-e723-43de-82f8-6bda9f43cf06	骆驼祥子第七章主要内容
98b1c6df-6e1b-482b-a751-745f57cf727c	做纳不知道咋做呀15题
98b1ef09-add7-47dc-8411-755f86c56725	语文如何加强语文的积累
